Content,Name,Liked
北京 985 硕士，坐标朝阳，在校成绩优异，硕士3年，3年获得奖学金，普通话二级甲等。大学曾获校级优秀大学生，外研社全国大学生英语阅读大赛一等奖，高中期间参加三驾马车语文周报杯全国写作大赛二等奖，小学初中都有经验，化学学科最强，化学专业毕业，本人有耐心，主要培养孩子学习习惯和自主学习能力，培养孩子悟性，拓展思维方式。,樱桃小丸子,0
最好是找那种高中数理化很好的、 且经常指导别人的本科生。,M & J,0
太卷了，下面都是清北做家教的啊,猪猪侠,0
我们小孩报的初三一对一英语700一小时 我觉得挺好 提分很快,🌟惰星上上签🌟,1
我初三一个小时两百还是四百[失望R]就河南师范大学毕业的 为了突击一下语文中考才报的 讲的跟中考完全不挂钩！！她甚至一点了解都没去 我说我们不考这个 她也不听还自以为是 问了别的老师就说北京不这样也不改 真的非常非常烂 讲的贼差 不如学校老师上大课讲的 还贼贵[哭惹R],糖,0
我12年高考 一小时500hundred,三横一竖,0
怎么说呢，我一个星期的补习班将近2000[失望R][失望R],zoe_南玖,0
湖南长沙的名师一对一也这样 一小时一千多的都有,璇xuanji,0
北京初高数学老师，带过数十位1v1,一世容安,0
前北京市某高中物理竞赛教练，蹲高中学物理的学生，普通学生(非竞赛生）500一小时，。寒假排课中，先到先得[doge],高中物理老师,0
@狗没拿腮 我靠[哭惹R],ᅠᅠᅠ,0
清华理科直博在读，接线上初中数学，300-400一小时[害羞R]，根据学生需求备课,豆沙月饼🥨,0
什么高中一小时三百，初中我上的时候一小时就600了，这差距好离谱,SEIMEI.,0
我17年找老师补习都800/h了,xbskxhisnsgwinx,1
蹲一位高中物理老师,taiyangguang,1
[笑哭R]蹲燕郊学生,爱吃香菜的cc,1
北京一对一，起价800--1000元，真的补不起。每天都能接到补课电话，天天拉黑，天天有，无解。。。,若水,0
找有经验的高中英语老师，孩子对英语没兴趣，成绩一直不好，愁,arielysl,0
太贵了，我们这边机构补习的一对一300,arielysl,0
就这补课的价格，国家二胎不要想了，谁愿意生谁生，补课补的都快贫困户了。[失望R][哭惹R]每年就怕暑期，寒假，交学费是一年四季都在交。,怕烦,0
蹲初中物理学生，用成绩说话,momo,0
报告，每年涨100，现在1100两个小时，从高一补到高三了[笑哭R],Sarahyoking,0
这样看来我老公每天晚上陪孩子学习两个小时，省太多钱了啊！！！,摸鱼惯犯,0
之前初中数学一对一一小时1.5k[笑哭R][哭惹R],好想睡大觉,0
找北京丰台公益西桥附近线下数学老师，最好男老师，教五年级。,肉肉,1
留言里全是清华北大北师大硕士博士的，都这么玩儿是吧？,瑶宝😘,6
高中的时候一节一对一1500貌似一节课1000多很常见（一节课两个小时）,溯锦峮晏,0
在读985借楼蹲学生，可教数理化，坐标学院路,6661,0
价格在个人。分老师分家长…不用和老师砍价，直接找心仪价格的老师。,得得得～,1
初二生 排队,期待,1
北京顺义，蹲高中物理老师。线下,丢丢,1
北航研究生在读，接线上数学和英语，100/h,Dumas,0
海淀高三蹲数学老师,🍞,2
东城区数学（奥）老师一对一500，蹲学生,泡泡茶,0
中农在读接生物化学有经验,猫猫（缺德版,0
北京牛的老师独立代课1600两小时，也 做了多年k12培训的朋友和我说的，到还是有效果的,樱笋年光,0
求北京高三数学老师有点经验的[哭惹R][哭惹R]最好带过高考的[哭惹R][哭惹R][哭惹R],小鱼干,1
但说实话高二一节800在北京不算贵了，只是普通机构这个性价比有点低[哭惹R]我高一补数学找好老师1200/h一次2h[哭惹R][哭惹R][哭惹R],一睡就是三百年,0
主要北京生存成本太高了,Mr.Pineapple,0
我家，自己教！（娃爹，985+211）[偷笑R],疏雨666,2
我之前在机构讲真的血亏，机构每小时收费600只给我150,momo,0
帮我对象蹲下，211本985硕，之前有辅导过高三数学，教的学生提分30左右，只接线上，可试听，价格可以适当谈,无所谓我会发疯,0
如果是学校老师的话，指的是重点学校啊，非毕业班每小时1500起，毕业班每小时2000起[笑哭R][笑哭R][笑哭R],蛇精是我妈,0
还好我不生孩子[doge]我上学那会大学生家教30一小时，我们数学老师家教200一小时～我都上了～200一小时给我爸心疼坏了[偷笑R][偷笑R][偷笑R],棠梨Charlie,0
海淀六小强在职一线教师，友情价，每小时1000,阳,0
@李天霸 [皱眉R]你咋不好好学习,西瓜小胖郎,0
北京初中物理可以我小姑，6年经验 带了很多海淀 东西城和朝阳的初三孩子 30 40分提到55+的案例很多  我也听过她之前线上给学生上课 特别特别特别有耐心有方法 不太有数理思维 学的稀里糊涂的学生真的可以一试 收费线下最少应该是500一小时吧 北京附近真的强推我姑的物理[黄金薯R][哭惹R][哭惹R],泊一提w（兴趣导向版）,1
人大附中高中的数学老师一小时好几千呢,choco,0
蹲一个教二年级奥数老师，女生,猪肉炖粉条,0
 @shaohua ,breale,0
好像给海淀的孩子补课价格都这样，否则说出去都掉价。,可惜我是水瓶座,0
蹲北京初中数学学生,han,0
很多年前我还小学的时候我发小的一对一已经八百一个小时了，他可能太厉害了老师也是顶级老师，一周上三次，我知道以后感觉到了钱如流水一般飞逝,橘子园渡渡鸟,0
2个小时 800-1500都有 看孩子具体情况 教物理费劲的是真费劲[笑哭R] 家长看了都不好意思讲贵的,物理老师只卷自己,0
评论区的朋友们，认真发问，请问哪里可以找到高三补数学的老师？,Isa,2
我知道一个女的 自己开了个培训小黑班 做了六七年了 赶上双减 近年来一年能赚大几百万,昕昕,0
我老公双一流毕业，索性居家辅导孩子了[捂脸R] 好在儿子非常上道，这么多年一直年级前几名。希望稳住,风儿轻轻吹,0
一对一北京不就这个价格吗。孩子上画画课一对6还350一节呢，太便宜的能有啥用呢，更浪费钱。,hgk。,2
求上海稳定线下初中语文和物理老师 坐标中山公园长宁,魔王cici,0
建议还是找在校老师，别走机构，直接联系老师。价格也并不贵，因为没有机构抽头。尤其高三，一定一定找名校近两年带过高三的。花冤枉钱事小，时间耽误不起。,白,4
求初中语文老师，朝阳线下,香菜脑袋,0
你也太不了解行情了 小学就这个价格了 我儿子六年级 请的一对一数学老师 1000rmb两小时,biu biu biu,2
现在都是这个价格吧,summmmmy,0
蹲初中数学好老师，朝阳 线下最好,Tina🎀,0
这...我是通过朋友找到的在校老师 500一小时[失望R]初中一直跟到高中 一直没涨价 当时觉得贵 现在是不是要偷着乐了[笑哭R],momo,0
有没有补语文英语的？,洋洋得意🎀,0
六年经验专职物理 北京线下初三、高中 擅长补差提分,物理老师只卷自己,0
五棵松万达宠物店？,红薯🍠甜吗,0
有没有辅导英语的老师,zy4549,0
有没有高中地理老师啊[哭惹R],Yi,0
蹲一好老师，北京海淀高二线下数学一对一，有意私信,xiaoyao,0
800/小时是机构老师对高二学生一对一的市场价，如果是高三会更贵。,悄然,2
礼貌询价，谢谢,想要一只喵,0
二十年前老师补一个小时就三百呢，我就觉得贵，现在觉得更贵,地主要抢粮,0
高一600一小时 你这应该是市场价,💓所愿皆实现,0
同样 真补不起,Epiphany,0
2018年女儿高三一对一已经900一小时了,栀子花开,1
有没有顺义的老师，家有初三娃[笑哭R],momo,0
啊😧我妹夫高中数学补课五十一小时，坐标青岛即墨～,Cici_🌟,0
补课得有效果家长才心甘情愿给你高价，举两个例子：我给学生上6-7节课后，他数学排名从班级倒数第二提到班级第九名，那家长肯定愿意给我不错的价格[害羞R]；另一个就是学生原本成绩不错，但目标是高考，那家长肯定也愿意给你不错的价格去培优的[笑哭R]（科目是高中数学，家长开的是1000+每小时[害羞R]）,111,0
不贵，现在普通老师一次2小时1500-2000元真的是不贵的。补不起。,吃蚂蚁的虫子,0
找个老师 英语 化学 语文,姚多多,0
1对1 英语补习 [点赞R][点赞R][点赞R] 持证老师,澳英持证老师澳签持证达人,0
以前机构相互把控价格，现在北京高中补课一对一课时都600+，不封顶，假期给孩子辅导一个月都要花4-5万,kk,0
借楼主的帖子，蹲个价格合适的老师，北京东城最好高中高一，二段期中考试，数学年级第七，语数英三科年级第八，蹲一个语文写作老师或者化学老师，可私信[萌萌哒R],♊🍬糖小糖👛👒💃🍭,0
差不多吧，靠谱的老师价格都不低,叮当,0
哪个区,DIFFIMI,0
让学生帮你补吧。,popi（期末补天版）,0
我身边朋友给娃一对一，一学期+一假期10万,大头的公仔,0
目前就这价格,小红薯63EB7D5E,0
钱花出去 最后有意义么,你猜我猜你猜我猜你猜我猜你猜不猜,0
报一小时400，一对一上门，高一数学，家长觉得特实惠。机构专职老师，有高中数理化资格证，清华本硕。,yjl,0
收藏了，等娃上初中了，可能会需要,vivienne女王,0
正常，半年把不及格的补到班级前三，这种老师价格不但高，还挑学生的[笑哭R],风灵靡,0
现在家长的钱也不是那么好赚了，因为大学毕业也未必有好工作，还不如给孩子留着[汗颜R],乐享其中,0
自己跟着B站学，没花一分钱补课,momo-J,4
有价格高的，2000一小时的数学老师，但是人家教的顶级头部学生冲刺最后那几分的，不是人人都可以随便要高价。一个不知道啥水平的老师，以前在机构教过几次课，现在单干了，就随便一小时要500，家长和他自己心里可能也确实没点数。北京家长难，价格被瞎哄抬的乱七八糟,momo,6
高中跟你要800算是友情价了，初三我问过都要1小时800了[捂脸R],苏苏de妈咪,2
首师大生物硕士 目前已拿到高中offer 五年辅导经验 [害羞R][害羞R][害羞R][害羞R],给你一块草莓蛋糕,2
北京[微笑R]高二数学，在线蹲,燕子,2
有天津的大神吗？,不楚,0
不补了,不楚,0
初中普通老师600一小时，高中800应该就是普通老师价格。,东临碣石,0
物理，线上，160−210[大笑R],听雨物理,0
正常价,木子羽现,1
不仅贵，而且没有中间人搭线，人家根本理都不理[微笑R],Molly,2
就这个价，心在滴血,VT,0
你这不算贵，正常价，我娃初三一小时七百[失望R],Daisy,0
一对一，一小时450，正常价，朝阳这边，海淀那边高三英语，一小时1500，别问我为啥知道，我好友就是英语一对一老师，只对初三和高三，课很满意周末已经没时间了,朝颜如露,2
我也问一下价格,金色扉页,0
很多浑水摸鱼的,luica,2
高考英语看我[得意R],Katie英语教研室（RE +KPF）,0
有北京中考数学压轴题的老师吗,momo,1
初高中物化老师蹲[doge],初高中物化何老师,1
求初中语文老师，东城线下,寒江雪,0
你这个价格确实太贵了.......,道哥-教化学的,1
数学老师，蹲个学生，线上可约,卜俊骏俊,0
现在什么不贵呀！你不能给妹妹补补吗？,candice,0
现在就是这个价格而且800不算高的，我知道的有1500一个小时的~,Nancy_马语者,3
边上就是高考大省，那里的一线老师，什么熊孩子没教过。,每个人都有权利活的像人,0
老师水平不错的话，这个价格偏低了。我看西城数学一对一已经有高到1600的老师了。,小红薯5F332770,0
学校老师是冒风险的都要1k一小时起的[捂脸R],gg,2
前几天我看见一个北师大本硕是200,momo,0
新东方线上便宜,旭旭,0
双减后都高了一大块。考虑一下大学生吧。,知不足,3
北京补课好便宜，我们这高中一对一2000,星球l,0
她想学，又能自觉做题，家里能打印。就来[握手R][握手R][握手R],遇方便打印的学生（化学）,0
发达地区都高。,专注教授文综,0
我北京的学生我只收了1500一次课，他数学物理都是班上第一，年级基本没出过前10[失望R],别打了我是酱油（宋老师）,0
[笑哭R]我这一节课才200,Wls数学工作室（黄岩）,1
我是一节课网课600,偶吼,0
北京基本差不多吧，除非找大学生家教，但是要论效果还是学校老师或者培训机构专业的老师更有效一些，虽然收费贵[暗中观察R]，或者试试网课？北大毕业的老师，价钱也便宜,高中生物段麟飞,1
确实不低，如果是老师教的比较用心也不错的,物理老师常哈哈,0
我其他地区在职老师，接北京线上网课多年，一节课500元，两小时,赵老师的数学店,0
去延庆平谷便宜,不一样英语,0
这几年浪大鱼贵,合肥化学老师,0
我认识的线上的两百一小时。,大红书,0
有人敢给 为什么不敢要呢？市场价应该是五六百每小时,数学磊,7
找大学生试试呢,时羲和（新年限定）,1
我100一小时,一只壮兔,0
如果个人学习能力强没必要上一对一，并且你要抓住学校老师,Momo,1
3年涨好多啊,Shary🍐,0
是高了,数学高端,0
这些老师发大财啊！,蔚蓝艾尔,0
我室友北大本，在北京带初中数学物理，收150/h,市井小卒,4
北大物理，有需求联系～,RUEI,0
清华大三在读，数理化生都能带,xka dz,0
收线上学生，主带初高中数学，可带英语，物理，高中数学142，qs前10留学生,小红薯64D4B795,0
能把年级中下游的孩子教成海淀区第一，这老师还看得上6w奖励吗？而且这家长提出帮孩子发一篇国际顶刊一作奖励4w[黑薯问号R]要是有这样的好事，贷款我也买上它几篇。按着奖励标准有钱人不一定，想得美是真的。,芝士就是力量！,993
我如果能top10毕业，还能把学生带成海淀第一，我还能看得上那几万块钱么[笑哭R],我爱锅包肉火锅麻辣烫凉皮,532
能把我孩子培养成这样，我能给这奖励后面再加个0。这真不算什么。,用户已注销,183
把一个普通中上游小孩辅导成海淀区第一简直难于上青天好吗，有这本事我随便干点啥都能挣6万[笑哭R],大萌王与小世界,127
top10且能达到她要求这么用心的 正儿八经去做一份工作事业只会比这个赚得多还能积累社会经验和工作资历,小红薯629028A8,85
错了，人分初中比本部牛。,Jenny,3
初中人大附中分校是全海淀top1，要比人大附中初中的本校好，,恒温恒湿,5
我只能说，给的太少了[doge][doge][doge]要是能带到第一名，别说六万，六百万都有家长愿意[doge],用户已注销,24
这标准 出这点钱好意思叫奖金？,阳阳,18
说说月薪吧，奖励都是拿不到的东西,SandyL,14
能把年级中下游的孩子教成海淀区第一，这老师还看得上6w奖励吗？而且这家长提出帮孩子发一篇国际顶刊一作奖励4w[黑薯问号R]要是有这样的好事，贷款我也买上它几篇。按着奖励标准有钱人不一定，想得美是真的。,芝士就是力量！,993
我如果能top10毕业，还能把学生带成海淀第一，我还能看得上那几万块钱么[笑哭R],我爱锅包肉火锅麻辣烫凉皮,532
能把我孩子培养成这样，我能给这奖励后面再加个0。这真不算什么。,用户已注销,183
把一个普通中上游小孩辅导成海淀区第一简直难于上青天好吗，有这本事我随便干点啥都能挣6万[笑哭R],大萌王与小世界,127
top10且能达到她要求这么用心的 正儿八经去做一份工作事业只会比这个赚得多还能积累社会经验和工作资历,小红薯629028A8,85
错了，人分初中比本部牛。,Jenny,3
初中人大附中分校是全海淀top1，要比人大附中初中的本校好，,恒温恒湿,5
我只能说，给的太少了[doge][doge][doge]要是能带到第一名，别说六万，六百万都有家长愿意[doge],用户已注销,24
这标准 出这点钱好意思叫奖金？,阳阳,18
说说月薪吧，奖励都是拿不到的东西,SandyL,14
蹲！蹲！！蹲！！！急需家教,黄不荒,0
211理工科研一在读 🉑教全年级段数学英语 坐标北京朝阳东四环 寒暑假兼职,SERIOUS,0
最近加了一个中介小哥，提供家教信息都是高质量高净值家庭，我自己这边课时费可以保障，主要是收费简直不要太低，比那些无良中介强太多了,POP-UP,0
一.个人简介北京大学数院研究生，七年的一对一教学经验，有高中数学教师资格证。二.教学成果辅导小学奥数一对二。辅导全国卷考试年排900到年排330。北京高二学生数学从70——94。北京高一学生数学提高10分。三.教课风格擅长鼓励式教学，通过引导学生思考来发掘潜力。对于不同情况的孩子因材施教，夯实基础，巩固提高。介绍初高中学习技巧方法，有自己独特的总结归纳技巧。四.教学方式线上,北大weiwei,0
女，29，江西女[拔草R]，坐标北京，喜欢小盆友，口语较好，雅思7.5，六级554。本985+世界前三十硕，物理和经济学背景。本科时带过英语、化学、数学的上门家教[偷笑R][偷笑R]本科获专业奖学金，硕士英国Distinction一等学位。个人爱好旅行，喜欢小动物，看看有缘滴小朋友[微笑R][微笑R],Anniecloset,0
求拉群,爱吃托马斯,0
需要个寒假能在北京线下辅导初二孩子作业的大学生老师，最好数学和英语比较好,立,0
蹲蹲海淀学生 本人211计算机大三,🌙,1
蹲学生。本人女，211学校国际新闻专业，四六级成绩600+，专四通过，普通话二甲；高考670+；同时有丰富家教经验，之前带过自家弟弟妹妹，一名四年级女生全科和两名新初一男生数学。擅长小初语文、小初数学、初中科学等科目～,招财鱼🍀,0
家在呼家楼附近，需要家教,苏苏,0
能把年级中下游的孩子教成海淀区第一，这老师还看得上6w奖励吗？而且这家长提出帮孩子发一篇国际顶刊一作奖励4w[黑薯问号R]要是有这样的好事，贷款我也买上它几篇。按着奖励标准有钱人不一定，想得美是真的。,芝士就是力量！,993
我如果能top10毕业，还能把学生带成海淀第一，我还能看得上那几万块钱么[笑哭R],我爱锅包肉火锅麻辣烫凉皮,532
能把我孩子培养成这样，我能给这奖励后面再加个0。这真不算什么。,用户已注销,183
把一个普通中上游小孩辅导成海淀区第一简直难于上青天好吗，有这本事我随便干点啥都能挣6万[笑哭R],大萌王与小世界,127
top10且能达到她要求这么用心的 正儿八经去做一份工作事业只会比这个赚得多还能积累社会经验和工作资历,小红薯629028A8,85
错了，人分初中比本部牛。,Jenny,3
初中人大附中分校是全海淀top1，要比人大附中初中的本校好，,恒温恒湿,5
我只能说，给的太少了[doge][doge][doge]要是能带到第一名，别说六万，六百万都有家长愿意[doge],用户已注销,24
这标准 出这点钱好意思叫奖金？,阳阳,18
说说月薪吧，奖励都是拿不到的东西,SandyL,14
蹲！蹲！！蹲！！！急需家教,黄不荒,0
211理工科研一在读 🉑教全年级段数学英语 坐标北京朝阳东四环 寒暑假兼职,SERIOUS,0
最近加了一个中介小哥，提供家教信息都是高质量高净值家庭，我自己这边课时费可以保障，主要是收费简直不要太低，比那些无良中介强太多了,POP-UP,0
一.个人简介北京大学数院研究生，七年的一对一教学经验，有高中数学教师资格证。二.教学成果辅导小学奥数一对二。辅导全国卷考试年排900到年排330。北京高二学生数学从70——94。北京高一学生数学提高10分。三.教课风格擅长鼓励式教学，通过引导学生思考来发掘潜力。对于不同情况的孩子因材施教，夯实基础，巩固提高。介绍初高中学习技巧方法，有自己独特的总结归纳技巧。四.教学方式线上,北大weiwei,0
女，29，江西女[拔草R]，坐标北京，喜欢小盆友，口语较好，雅思7.5，六级554。本985+世界前三十硕，物理和经济学背景。本科时带过英语、化学、数学的上门家教[偷笑R][偷笑R]本科获专业奖学金，硕士英国Distinction一等学位。个人爱好旅行，喜欢小动物，看看有缘滴小朋友[微笑R][微笑R],Anniecloset,0
求拉群,爱吃托马斯,0
需要个寒假能在北京线下辅导初二孩子作业的大学生老师，最好数学和英语比较好,立,0
蹲蹲海淀学生 本人211计算机大三,🌙,1
蹲学生。本人女，211学校国际新闻专业，四六级成绩600+，专四通过，普通话二甲；高考670+；同时有丰富家教经验，之前带过自家弟弟妹妹，一名四年级女生全科和两名新初一男生数学。擅长小初语文、小初数学、初中科学等科目～,招财鱼🍀,0
家在呼家楼附近，需要家教,苏苏,0
蹲北京大学生，急需家教老师[哭惹R],cosplay完就改名,0
捞捞北京想接家教的uu，手上现在有好多单子出不去[哭惹R],辞.,1
蹲北京家教大学生 一般小学到高中都有,C9_Offical,0
蹲兼职[哭惹R],SS,0
北航理学说是，蹲学生,我们各自努力，顶端相见,0
北京211在读接语文英语等,KAZL,0
蹲家教资源 求中介,咪咕,0
清华大学 蹲个学生,小西米,0
北大毕业，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接北京家教，可教小学初中高一数学英语，本人有亲和力有耐心,星星✨,0
蹲一蹲北京四川想做家教的宝子,小红薯62205B9E,0
能把年级中下游的孩子教成海淀区第一，这老师还看得上6w奖励吗？而且这家长提出帮孩子发一篇国际顶刊一作奖励4w[黑薯问号R]要是有这样的好事，贷款我也买上它几篇。按着奖励标准有钱人不一定，想得美是真的。,芝士就是力量！,993
我如果能top10毕业，还能把学生带成海淀第一，我还能看得上那几万块钱么[笑哭R],我爱锅包肉火锅麻辣烫凉皮,532
能把我孩子培养成这样，我能给这奖励后面再加个0。这真不算什么。,用户已注销,183
把一个普通中上游小孩辅导成海淀区第一简直难于上青天好吗，有这本事我随便干点啥都能挣6万[笑哭R],大萌王与小世界,127
top10且能达到她要求这么用心的 正儿八经去做一份工作事业只会比这个赚得多还能积累社会经验和工作资历,小红薯629028A8,85
错了，人分初中比本部牛。,Jenny,3
初中人大附中分校是全海淀top1，要比人大附中初中的本校好，,恒温恒湿,5
我只能说，给的太少了[doge][doge][doge]要是能带到第一名，别说六万，六百万都有家长愿意[doge],用户已注销,24
这标准 出这点钱好意思叫奖金？,阳阳,18
说说月薪吧，奖励都是拿不到的东西,SandyL,14
蹲！蹲！！蹲！！！急需家教,黄不荒,0
211理工科研一在读 🉑教全年级段数学英语 坐标北京朝阳东四环 寒暑假兼职,SERIOUS,0
最近加了一个中介小哥，提供家教信息都是高质量高净值家庭，我自己这边课时费可以保障，主要是收费简直不要太低，比那些无良中介强太多了,POP-UP,0
一.个人简介北京大学数院研究生，七年的一对一教学经验，有高中数学教师资格证。二.教学成果辅导小学奥数一对二。辅导全国卷考试年排900到年排330。北京高二学生数学从70——94。北京高一学生数学提高10分。三.教课风格擅长鼓励式教学，通过引导学生思考来发掘潜力。对于不同情况的孩子因材施教，夯实基础，巩固提高。介绍初高中学习技巧方法，有自己独特的总结归纳技巧。四.教学方式线上,北大weiwei,0
女，29，江西女[拔草R]，坐标北京，喜欢小盆友，口语较好，雅思7.5，六级554。本985+世界前三十硕，物理和经济学背景。本科时带过英语、化学、数学的上门家教[偷笑R][偷笑R]本科获专业奖学金，硕士英国Distinction一等学位。个人爱好旅行，喜欢小动物，看看有缘滴小朋友[微笑R][微笑R],Anniecloset,0
求拉群,爱吃托马斯,0
需要个寒假能在北京线下辅导初二孩子作业的大学生老师，最好数学和英语比较好,立,0
蹲蹲海淀学生 本人211计算机大三,🌙,1
蹲学生。本人女，211学校国际新闻专业，四六级成绩600+，专四通过，普通话二甲；高考670+；同时有丰富家教经验，之前带过自家弟弟妹妹，一名四年级女生全科和两名新初一男生数学。擅长小初语文、小初数学、初中科学等科目～,招财鱼🍀,0
家在呼家楼附近，需要家教,苏苏,0
蹲北京大学生，急需家教老师[哭惹R],cosplay完就改名,0
捞捞北京想接家教的uu，手上现在有好多单子出不去[哭惹R],辞.,1
蹲北京家教大学生 一般小学到高中都有,C9_Offical,0
蹲兼职[哭惹R],SS,0
北航理学说是，蹲学生,我们各自努力，顶端相见,0
北京211在读接语文英语等,KAZL,0
蹲家教资源 求中介,咪咕,0
清华大学 蹲个学生,小西米,0
北大毕业，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接北京家教，可教小学初中高一数学英语，本人有亲和力有耐心,星星✨,0
蹲一蹲北京四川想做家教的宝子,小红薯62205B9E,0
北大硕士，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接家教,星星✨,1
北京985高校营养健康博士在读，女生，喜欢教育工作，四六级本科已通过，有教师资格证，想找一个北京家教[黄金薯R],曌,0
礼貌借楼[派对R][派对R]蹲北京学生[偷笑R]本人女，19岁，中国传媒大学，准大二[派对R]，性格沉稳踏实负责[偷笑R]可教小学、初中生、高一数理化。[派对R]高考省排名前1.07%，理综236，英语135，大学物理97（满分100），中考数学110+（满分120），化学40+（满分50）[派对R][派对R]有4段家教经验，曾辅导一名初中生数学，现该生中考110（满分120）[赞R][赞R][赞R]坐标北京朝阳区，暑假会留京。[害羞R][害羞R]8月5-8月30日上午可兼职家教，线下（需要在北京）[派对R][派对R]9月开学后时间可以商量[赞R],昔洛的奶糖,1
捞想做家教的北京大学生[害羞R],开心噜噜哒,0
捞一下想做北京家教的宝子们。[飞吻R],开心噜噜哒,0
这也太少了[笑哭R]下游往中游，和中游往上游的难度可不一样，这还是全科的,家有小虎妞,0
北京985研一在读，可带小学全科和初中英语，家教经验丰富，欢迎家长私聊,努力的榴莲糖,2
找能做深圳上海杭州北京家教的！！有一年以上经验，或者985 211 大三大四生，住家全国可接！！,橙子,0
蹲家教群[哭惹R],jj南北,0
蹲学生，北京师范大学大二在读，女，家教经验丰富，高考数学英语皆140+，四六级已过，普通话二甲。,小昭,0
能把年级中下游的孩子教成海淀区第一，这老师还看得上6w奖励吗？而且这家长提出帮孩子发一篇国际顶刊一作奖励4w[黑薯问号R]要是有这样的好事，贷款我也买上它几篇。按着奖励标准有钱人不一定，想得美是真的。,芝士就是力量！,993
我如果能top10毕业，还能把学生带成海淀第一，我还能看得上那几万块钱么[笑哭R],我爱锅包肉火锅麻辣烫凉皮,532
能把我孩子培养成这样，我能给这奖励后面再加个0。这真不算什么。,用户已注销,183
把一个普通中上游小孩辅导成海淀区第一简直难于上青天好吗，有这本事我随便干点啥都能挣6万[笑哭R],大萌王与小世界,127
top10且能达到她要求这么用心的 正儿八经去做一份工作事业只会比这个赚得多还能积累社会经验和工作资历,小红薯629028A8,85
错了，人分初中比本部牛。,Jenny,3
初中人大附中分校是全海淀top1，要比人大附中初中的本校好，,恒温恒湿,5
我只能说，给的太少了[doge][doge][doge]要是能带到第一名，别说六万，六百万都有家长愿意[doge],用户已注销,24
这标准 出这点钱好意思叫奖金？,阳阳,18
说说月薪吧，奖励都是拿不到的东西,SandyL,14
蹲！蹲！！蹲！！！急需家教,黄不荒,0
211理工科研一在读 🉑教全年级段数学英语 坐标北京朝阳东四环 寒暑假兼职,SERIOUS,0
最近加了一个中介小哥，提供家教信息都是高质量高净值家庭，我自己这边课时费可以保障，主要是收费简直不要太低，比那些无良中介强太多了,POP-UP,0
一.个人简介北京大学数院研究生，七年的一对一教学经验，有高中数学教师资格证。二.教学成果辅导小学奥数一对二。辅导全国卷考试年排900到年排330。北京高二学生数学从70——94。北京高一学生数学提高10分。三.教课风格擅长鼓励式教学，通过引导学生思考来发掘潜力。对于不同情况的孩子因材施教，夯实基础，巩固提高。介绍初高中学习技巧方法，有自己独特的总结归纳技巧。四.教学方式线上,北大weiwei,0
女，29，江西女[拔草R]，坐标北京，喜欢小盆友，口语较好，雅思7.5，六级554。本985+世界前三十硕，物理和经济学背景。本科时带过英语、化学、数学的上门家教[偷笑R][偷笑R]本科获专业奖学金，硕士英国Distinction一等学位。个人爱好旅行，喜欢小动物，看看有缘滴小朋友[微笑R][微笑R],Anniecloset,0
求拉群,爱吃托马斯,0
需要个寒假能在北京线下辅导初二孩子作业的大学生老师，最好数学和英语比较好,立,0
蹲蹲海淀学生 本人211计算机大三,🌙,1
蹲学生。本人女，211学校国际新闻专业，四六级成绩600+，专四通过，普通话二甲；高考670+；同时有丰富家教经验，之前带过自家弟弟妹妹，一名四年级女生全科和两名新初一男生数学。擅长小初语文、小初数学、初中科学等科目～,招财鱼🍀,0
家在呼家楼附近，需要家教,苏苏,0
蹲北京大学生，急需家教老师[哭惹R],cosplay完就改名,0
捞捞北京想接家教的uu，手上现在有好多单子出不去[哭惹R],辞.,1
蹲北京家教大学生 一般小学到高中都有,C9_Offical,0
蹲兼职[哭惹R],SS,0
北航理学说是，蹲学生,我们各自努力，顶端相见,0
北京211在读接语文英语等,KAZL,0
蹲家教资源 求中介,咪咕,0
清华大学 蹲个学生,小西米,0
北大毕业，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接北京家教，可教小学初中高一数学英语，本人有亲和力有耐心,星星✨,0
蹲一蹲北京四川想做家教的宝子,小红薯62205B9E,0
北大硕士，女生，理科生，工作在东城，住在南边，工作日6点以后和周末，可接家教,星星✨,1
北京985高校营养健康博士在读，女生，喜欢教育工作，四六级本科已通过，有教师资格证，想找一个北京家教[黄金薯R],曌,0
礼貌借楼[派对R][派对R]蹲北京学生[偷笑R]本人女，19岁，中国传媒大学，准大二[派对R]，性格沉稳踏实负责[偷笑R]可教小学、初中生、高一数理化。[派对R]高考省排名前1.07%，理综236，英语135，大学物理97（满分100），中考数学110+（满分120），化学40+（满分50）[派对R][派对R]有4段家教经验，曾辅导一名初中生数学，现该生中考110（满分120）[赞R][赞R][赞R]坐标北京朝阳区，暑假会留京。[害羞R][害羞R]8月5-8月30日上午可兼职家教，线下（需要在北京）[派对R][派对R]9月开学后时间可以商量[赞R],昔洛的奶糖,1
捞想做家教的北京大学生[害羞R],开心噜噜哒,0
捞一下想做北京家教的宝子们。[飞吻R],开心噜噜哒,0
这也太少了[笑哭R]下游往中游，和中游往上游的难度可不一样，这还是全科的,家有小虎妞,0
